entrezgene	ensembl	symbol	abagen symbol	pass_all	num_pass	correlation	seed	score
84461	ENSG00000288301	NEURL4	NEURL4	1.0	4.0	0.6207853621671922	40.0	0.1079626716812508
4760	ENSG00000162992	NEUROD1	NEUROD1	1.0	6.0	0.7710834202575673	54.0	0.20115219658893058
4761	ENSG00000171532	NEUROD2	NEUROD2	1.0	3.0	0.7232274533198517	8.0	0.09433401565041544
63974	ENSG00000164600	NEUROD6	NEUROD6	1.0	8.0	0.7392993857953211	31.0	0.25714761245054646
340533	ENSG00000050030	NEXMIF	NEXMIF	1.0	5.0	0.7845369787671023	55.0	0.1705515171232831
91624	ENSG00000162614	NEXN	NEXN	0.0	0.0	0.30670812469679604	10.0	0.0
4771	ENSG00000186575	NF2	NF2	1.0	1.0	0.5341411518232926	32.0	0.023223528340143153
10725	ENSG00000102908	NFAT5	NFAT5	1.0	2.0	0.6020250194412824	3.0	0.052350001690546294
4772	ENSG00000131196	NFATC1	NFATC1	1.0	2.0	0.3932140247322432	32.0	0.034192523889760275
84901	ENSG00000176953	NFATC2IP	NFATC2IP	0.0	0.0	0.48981533597109306	52.0	0.0
4780	ENSG00000116044	NFE2L2	NFE2L2	0.0	0.0	0.37996482994645425	55.0	0.0
9603	ENSG00000050344	NFE2L3	NFE2L3	1.0	1.0	0.30465553376196014	31.0	0.013245892772259136
4774	ENSG00000162599	NFIA	NFIA	1.0	1.0	0.43745119914937836	40.0	0.019019617354320797
4781	ENSG00000147862	NFIB	NFIB	1.0	8.0	0.7125150043793954	53.0	0.24783130587109406
4782	ENSG00000141905	NFIC	NFIC	1.0	2.0	0.3545204562880512	31.0	0.030827865764178362
4783	ENSG00000165030	NFIL3	NFIL3	1.0	1.0	0.3875940416516504	32.0	0.016851914854419583
4784	ENSG00000008441	NFIX	NFIX	1.0	1.0	0.4456383991430055	32.0	0.019375582571435023
4790	ENSG00000109320	NFKB1	NFKB1	0.0	0.0	0.34472098220040737	59.0	0.0
4792	ENSG00000100906	NFKBIA	NFKBIA	0.0	0.0	0.3094771588301459	38.0	0.0
4794	ENSG00000146232	NFKBIE	NFKBIE	1.0	5.0	0.6609015203927673	18.0	0.14367424356364505
64332	ENSG00000144802	NFKBIZ	NFKBIZ	0.0	0.0	0.3194434053714002	32.0	0.0
27247	ENSG00000169599	NFU1	NFU1	1.0	5.0	0.6321520230193199	40.0	0.13742435283028695
4799	ENSG00000086102	NFX1	NFX1	1.0	1.0	0.6297835372974231	31.0	0.027381892925974916
4802	ENSG00000066136	NFYC	NFYC	0.0	0.0	0.4455065212426951	31.0	0.0
58157	ENSG00000165553	NGB	NGB	0.0	0.0	0.5063423369480644	58.0	0.0
25791	ENSG00000066248	NGEF	NGEF	0.0	0.0	0.48990898055365517	32.0	0.0
55768	ENSG00000151092	NGLY1	NGLY1	0.0	0.0	0.351030388519111	32.0	0.0
51335	ENSG00000182768	NGRN	NGRN	1.0	2.0	0.5852458620669188	9.0	0.05089094452755815
374354	ENSG00000196865	NHLRC2	NHLRC2	1.0	1.0	0.5108210669846476	32.0	0.022209611608028156
55651	ENSG00000145912	NHP2	NHP2	1.0	5.0	0.6667951800346422	53.0	0.1449554739205744
57224	ENSG00000135540	NHSL1	NHSL1	1.0	6.0	0.5551828980330067	33.0	0.14483032122600173
84276	ENSG00000145029	NICN1	NICN1	1.0	5.0	0.6885228402905359	49.0	0.14967887832402954
60491	ENSG00000196290	NIF3L1	NIF3L1	1.0	1.0	0.4975353839718145	33.0	0.021631973216165848
84365	ENSG00000155438	NIFK	NIFK	0.0	0.0	0.4671593680923236	60.0	0.0
167359	ENSG00000177453	NIM1K	NIM1K	1.0	1.0	0.7219869551243153	33.0	0.031390737179318055
22981	ENSG00000101004	NINL	NINL	1.0	3.0	0.44537265683323746	52.0	0.058092085673900534
123606	ENSG00000288478	NIPA1	NIPA1	0.0	0.0	0.3488161165534436	32.0	0.0
79815	ENSG00000104361	NIPAL2	NIPAL2	1.0	1.0	0.4981520947493082	2.0	0.02165878672823079
57185	ENSG00000001461	NIPAL3	NIPAL3	0.0	0.0	0.19666815328963222	32.0	0.0
25836	ENSG00000164190	NIPBL	NIPBL	1.0	1.0	0.4387503376236327	32.0	0.019076101635810118
2631	ENSG00000146729	NIPSNAP2	NIPSNAP2	1.0	1.0	0.40671384492039575	33.0	0.01768321064871286
25934	ENSG00000136783	NIPSNAP3A	NIPSNAP3A	1.0	9.0	0.6120449964944497	31.0	0.23949586819348032
11188	ENSG00000010322	NISCH	NISCH	1.0	8.0	0.7252007352553799	52.0	0.2522437340018713
56954	ENSG00000114021	NIT2	NIT2	1.0	12.0	0.746650691774341	49.0	0.38955688266487354
154215	ENSG00000188580	NKAIN2	NKAIN2	1.0	10.0	0.6454460958536613	18.0	0.28062873732767885
286183	ENSG00000185942	NKAIN3	NKAIN3	1.0	8.0	0.5626621305789173	5.0	0.1957085671578843
128414	ENSG00000101198	NKAIN4	NKAIN4	1.0	7.0	0.6021665984266752	5.0	0.18326809517333595
158801	ENSG00000293328	NKAPP1	NKAPP1	0.0	0.0	0.38329875916092915	33.0	0.0
85409	ENSG00000145506	NKD2	NKD2	1.0	5.0	0.7226916123664352	18.0	0.15710687225357287
390010	ENSG00000229544	NKX1-2	NKX1-2	0.0	0.0	0.4331921396085517	32.0	0.0
4824	ENSG00000167034	NKX3-1	NKX3-1	0.0	0.0	0.1934717772174264	10.0	0.0
84504	ENSG00000148826	NKX6-2	NKX6-2	0.0	0.0	0.2662440343407592	32.0	0.0
157848	ENSG00000165066	NKX6-3	NKX6-3	0.0	0.0	0.485302762823421	32.0	0.0
54475	ENSG00000073536	NLE1	NLE1	1.0	8.0	0.6210606195668401	39.0	0.216021085066727
22871	ENSG00000169760	NLGN1	NLGN1	1.0	4.0	0.6698589310499983	52.0	0.11649720539999969
54413	ENSG00000196338	NLGN3	NLGN3	1.0	4.0	0.6237417686202338	9.0	0.10847682932525804
57502	ENSG00000146938	NLGN4X	NLGN4X	0.0	0.0	0.5329279637846664	33.0	0.0
51701	ENSG00000087095	NLK	NLK	1.0	3.0	0.5918516812098442	55.0	0.07719804537519707
57486	ENSG00000123213	NLN	NLN	0.0	0.0	0.37816127968823166	32.0	0.0
4832	ENSG00000103024	NME3	NME3	1.0	2.0	0.41616333101922437	53.0	0.03618811574080212
8382	ENSG00000112981	NME5	NME5	1.0	1.0	0.6312592862517091	32.0	0.027446055923987352
29922	ENSG00000143156	NME7	NME7	1.0	2.0	0.4931452611579614	40.0	0.04288219662243143
23057	ENSG00000157064	NMNAT2	NMNAT2	1.0	3.0	0.5934399972082651	33.0	0.07740521702716502
349565	ENSG00000163864	NMNAT3	NMNAT3	1.0	10.0	0.624185895603457	18.0	0.2713851720015031
54981	ENSG00000106733	NMRK1	NMRK1	1.0	1.0	0.49416082039887854	31.0	0.021485253060820806
4836	ENSG00000136448	NMT1	NMT1	1.0	4.0	0.727393689390582	33.0	0.12650325032879686
9397	ENSG00000152465	NMT2	NMT2	1.0	2.0	0.7409615209287275	2.0	0.06443143660249803
10874	ENSG00000109255	NMU	NMU	1.0	1.0	0.6326455663462712	31.0	0.02750632897157701
4826	ENSG00000053438	NNAT	NNAT	1.0	11.0	0.7099369396293969	49.0	0.3395350580836246
4837	ENSG00000166741	NNMT	NNMT	1.0	1.0	0.5201386121131472	52.0	0.022614722265789006
28987	ENSG00000141101	NOB1	NOB1	0.0	0.0	0.31932261704782294	31.0	0.0
64318	ENSG00000173145	NOC3L	NOC3L	0.0	0.0	0.3694428676763664	31.0	0.0
8996	ENSG00000140939	NOL3	NOL3	1.0	4.0	0.3178788434689181	59.0	0.05528327712502923
8715	ENSG00000101746	NOL4	NOL4	1.0	7.0	0.8108967921926079	18.0	0.24679467588470677
140688	ENSG00000197183	NOL4L	NOL4L	1.0	4.0	0.7138600270398984	18.0	0.12414956991998233
55035	ENSG00000291347	NOL8	NOL8	1.0	1.0	0.4339063345818459	32.0	0.018865492807906344
79707	ENSG00000162408	NOL9	NOL9	1.0	11.0	0.7507025341149686	49.0	0.35903164675063715
23420	ENSG00000274779	NOMO1	NOMO1	1.0	2.0	0.6695762113182164	31.0	0.05822401837549708
4841	ENSG00000147140	NONO	NONO	1.0	1.0	0.5029800181162782	31.0	0.021868696439838183
8602	ENSG00000087269	NOP14	NOP14	0.0	0.0	0.35210981960784965	32.0	0.0
51491	ENSG00000048162	NOP16	NOP16	1.0	3.0	0.5309094371416602	40.0	0.06924905701847742
29997	ENSG00000105373	NOP53	NOP53	0.0	0.0	0.3669134856857374	32.0	0.0
51602	ENSG00000055044	NOP58	NOP58	0.0	0.0	0.5505148202084869	32.0	0.0
4842	ENSG00000089250	NOS1	NOS1	0.0	0.0	0.4439981639079058	32.0	0.0
9722	ENSG00000198929	NOS1AP	NOS1AP	1.0	4.0	0.7057816551324435	33.0	0.12274463567520756
4843	ENSG00000007171	NOS2	NOS2	1.0	1.0	0.5117068461128333	2.0	0.022248123744036234
4846	ENSG00000164867	NOS3	NOS3	1.0	1.0	0.269072094382373	49.0	0.011698786712277087
115677	ENSG00000163072	NOSTRIN	NOSTRIN	0.0	0.0	0.24718753471580543	32.0	0.0
4857	ENSG00000139910	NOVA1	NOVA1	0.0	0.0	0.4165622903371	32.0	0.0
4858	ENSG00000104967	NOVA2	NOVA2	1.0	8.0	0.7741051488753242	49.0	0.26925396482619973
124056	ENSG00000196408	NOXO1	NOXO1	0.0	0.0	0.6229321082008694	32.0	0.0
23742	ENSG00000185823	NPAP1	NPAP1	1.0	1.0	0.47018115467150673	49.0	0.02044265889876116
4861	ENSG00000130751	NPAS1	NPAS1	1.0	2.0	0.5589918879879935	16.0	0.04860799025982552
64067	ENSG00000151322	NPAS3	NPAS3	1.0	5.0	0.5834489264631516	49.0	0.1268367231441634
4863	ENSG00000149308	NPAT	NPAT	0.0	0.0	0.46178183781828575	32.0	0.0
4864	ENSG00000141458	NPC1	NPC1	0.0	0.0	0.2870836791428671	32.0	0.0
10577	ENSG00000119655	NPC2	NPC2	1.0	6.0	0.40507825909673817	32.0	0.10567258932958387
56654	ENSG00000107281	NPDC1	NPDC1	1.0	12.0	0.8365726205466646	18.0	0.4364726715895641
10886	ENSG00000056291	NPFFR2	NPFFR2	1.0	3.0	0.438989042152356	52.0	0.057259440280742084
4867	ENSG00000144061	NPHP1	NPHP1	1.0	5.0	0.680296501688927	53.0	0.14789054384541891
4868	ENSG00000161270	NPHS1	NPHS1	1.0	2.0	0.5879053258316157	58.0	0.051122202246227454
101059953	ENSG00000214940	NPIPA8	NPIPA8	1.0	2.0	0.703103343909928	51.0	0.06113942120955895
728888	ENSG00000284454	NPIPB11	NPIPB11	1.0	3.0	0.6381324235922345	33.0	0.0832346639468132
440348	ENSG00000196436	NPIPB15	NPIPB15	1.0	2.0	0.6025676980434301	32.0	0.05239719113421131
80896	ENSG00000135838	NPL	NPL	0.0	0.0	0.4162209923637734	31.0	0.0
55666	ENSG00000182446	NPLOC4	NPLOC4	1.0	4.0	0.537285168716739	55.0	0.09344089890725896
10361	ENSG00000158806	NPM2	NPM2	1.0	2.0	0.5813859709823183	40.0	0.05055530182454941
10360	ENSG00000107833	NPM3	NPM3	1.0	10.0	0.7780643232026893	33.0	0.33828883617508226
255743	ENSG00000168743	NPNT	NPNT	1.0	2.0	0.546206983652681	33.0	0.04749625944805922
4878	ENSG00000175206	NPPA	NPPA	1.0	11.0	0.7952828233682419	49.0	0.38035265465437657
4879	ENSG00000120937	NPPB	NPPB	1.0	1.0	0.4142672697585934	49.0	0.01801162042428667
4882	ENSG00000159899	NPR2	NPR2	0.0	0.0	0.4379209700247956	32.0	0.0
4883	ENSG00000113389	NPR3	NPR3	1.0	2.0	0.5966002149552516	52.0	0.05187827956132623
4884	ENSG00000171246	NPTX1	NPTX1	1.0	6.0	0.7457914908511633	49.0	0.19455430196117302
4885	ENSG00000106236	NPTX2	NPTX2	1.0	8.0	0.8201757805045088	65.0	0.2852785323493944
23467	ENSG00000221890	NPTXR	NPTXR	1.0	10.0	0.8317781518521216	31.0	0.36164267471831374
4852	ENSG00000122585	NPY	NPY	1.0	4.0	0.4962751731062262	52.0	0.08630872575760455
4886	ENSG00000164128	NPY1R	NPY1R	1.0	7.0	0.6410626999395336	49.0	0.19510603911203198
4889	ENSG00000164129	NPY5R	NPY5R	1.0	6.0	0.6117454400397693	49.0	0.15958576696689633
1728	ENSG00000181019	NQO1	NQO1	1.0	3.0	0.40329203233551186	2.0	0.05260330856550154
9572	ENSG00000126368	NR1D1	NR1D1	1.0	1.0	0.698386438418453	31.0	0.030364627757324045
9975	ENSG00000174738	NR1D2	NR1D2	0.0	0.0	0.5534027536071087	32.0	0.0
10062	ENSG00000025434	NR1H3	NR1H3	1.0	3.0	0.38061927893275455	32.0	0.04964599290427233
7181	ENSG00000120798	NR2C1	NR2C1	1.0	1.0	0.443528003834286	38.0	0.019283826253664607
126382	ENSG00000184162	NR2C2AP	NR2C2AP	1.0	8.0	0.7259748443940179	24.0	0.252512989354441
7101	ENSG00000112333	NR2E1	NR2E1	1.0	7.0	0.6129521369413081	33.0	0.18655065037344162
7025	ENSG00000175745	NR2F1	NR2F1	1.0	4.0	0.759351120626974	53.0	0.13206106445686502
441094	ENSG00000237187	NR2F1-AS1	NR2F1-AS1	1.0	4.0	0.6380968891522454	40.0	0.11097337202647746
7026	ENSG00000185551	NR2F2	NR2F2	1.0	6.0	0.6264651363087748	31.0	0.16342568773272384
2063	ENSG00000160113	NR2F6	NR2F6	1.0	4.0	0.6036871575693975	33.0	0.10498907088163434
2908	ENSG00000113580	NR3C1	NR3C1	0.0	0.0	0.3278691341124443	32.0	0.0
4306	ENSG00000151623	NR3C2	NR3C2	0.0	0.0	0.3715207386896612	31.0	0.0
4929	ENSG00000153234	NR4A2	NR4A2	1.0	6.0	0.566202641358545	51.0	0.14770503687614217
8013	ENSG00000119508	NR4A3	NR4A3	1.0	7.0	0.6217011789615403	24.0	0.18921340229264272
4892	ENSG00000197893	NRAP	NRAP	1.0	4.0	0.5463132366524637	32.0	0.09501099767868933
441478	ENSG00000198435	NRARP	NRARP	1.0	3.0	0.4469137548874894	32.0	0.058293098463585574
29982	ENSG00000148572	NRBF2	NRBF2	1.0	1.0	0.42651344541675834	4.0	0.018544062844206885
29959	ENSG00000115216	NRBP1	NRBP1	1.0	4.0	0.6175375442305615	33.0	0.10739783377922808
4897	ENSG00000091129	NRCAM	NRCAM	1.0	4.0	0.595993589109046	33.0	0.10365105897548625
4898	ENSG00000078618	NRDC	NRDC	1.0	4.0	0.5376170349414476	51.0	0.09349861477242567
9315	ENSG00000134986	NREP	NREP	0.0	0.0	0.4844887082743929	19.0	0.0
3084	ENSG00000157168	NRG1	NRG1	0.0	0.0	0.126481596184304	41.0	0.0
9542	ENSG00000158458	NRG2	NRG2	1.0	1.0	0.5639359204011942	31.0	0.024518953060921486
10718	ENSG00000185737	NRG3	NRG3	1.0	3.0	0.7301038875342231	51.0	0.09523094185228996
4900	ENSG00000154146	NRGN	NRGN	1.0	1.0	0.4684886375460723	33.0	0.020369071197655315
8204	ENSG00000180530	NRIP1	NRIP1	1.0	1.0	0.5023913134839367	33.0	0.02184310058625812
56675	ENSG00000175352	NRIP3	NRIP3	1.0	2.0	0.4162129566158086	49.0	0.03619243101007031
51299	ENSG00000124785	NRN1	NRN1	1.0	1.0	0.59685206613759	2.0	0.02595008983206913
123904	ENSG00000188038	NRN1L	NRN1L	0.0	0.0	0.37655677719147396	32.0	0.0
8829	ENSG00000099250	NRP1	NRP1	1.0	1.0	0.25037914559420144	53.0	0.01088604980844354
9378	ENSG00000179915	NRXN1	NRXN1	1.0	2.0	0.6166815174784419	2.0	0.05362447978073408
9379	ENSG00000110076	NRXN2	NRXN2	1.0	12.0	0.9011039167664667	31.0	0.47014117396511307
9369	ENSG00000021645	NRXN3	NRXN3	1.0	5.0	0.6714832145066771	49.0	0.14597461184927762
7468	ENSG00000109685	NSD2	NSD2	1.0	3.0	0.6095785307686645	51.0	0.07951024314373885
54904	ENSG00000147548	NSD3	NSD3	1.0	2.0	0.7435922236693601	40.0	0.06466019336255305
50814	ENSG00000147383	NSDHL	NSDHL	1.0	6.0	0.5644748372947337	40.0	0.14725430538123488
55968	ENSG00000088833	NSFL1C	NSFL1C	1.0	10.0	0.5951067365689986	18.0	0.25874205937782546
27065	ENSG00000168824	NSG1	NSG1	0.0	0.0	0.16036223470491298	32.0	0.0
51617	ENSG00000170091	NSG2	NSG2	1.0	5.0	0.6673295210785477	53.0	0.1450716350170756
8439	ENSG00000035681	NSMAF	NSMAF	1.0	1.0	0.606381458363254	31.0	0.026364411233184955
197370	ENSG00000169189	NSMCE1	NSMCE1	1.0	4.0	0.5071897987075524	40.0	0.08820692151435694
56160	ENSG00000185115	NSMCE3	NSMCE3	0.0	0.0	0.3284789321648632	32.0	0.0
54780	ENSG00000107672	NSMCE4A	NSMCE4A	1.0	1.0	0.42737742620411484	53.0	0.018581627226265864
26012	ENSG00000165802	NSMF	NSMF	1.0	6.0	0.7546995042908308	31.0	0.19687813155412975
84081	ENSG00000126653	NSRP1	NSRP1	0.0	0.0	0.23654949650540422	32.0	0.0
54888	ENSG00000037474	NSUN2	NSUN2	0.0	0.0	0.4232377346619163	31.0	0.0
22978	ENSG00000076685	NT5C2	NT5C2	0.0	0.0	0.47943137428340826	33.0	0.0
221294	ENSG00000178425	NT5DC1	NT5DC1	0.0	0.0	0.19642633300219364	10.0	0.0
64943	ENSG00000168268	NT5DC2	NT5DC2	1.0	5.0	0.5176674807828131	54.0	0.11253640886582893
51559	ENSG00000111696	NT5DC3	NT5DC3	1.0	6.0	0.6466950058030155	18.0	0.16870304499209102
4907	ENSG00000135318	NT5E	NT5E	1.0	5.0	0.47941625165246415	49.0	0.1042209242722748
56953	ENSG00000205309	NT5M	NT5M	0.0	0.0	0.4241661646508154	32.0	0.0
50863	ENSG00000182667	NTM	NTM	1.0	1.0	0.5993498565635513	3.0	0.02605868941580658
28989	ENSG00000148335	NTMT1	NTMT1	1.0	3.0	0.4822790790122344	40.0	0.06290596682768275
9423	ENSG00000065320	NTN1	NTN1	1.0	1.0	0.45634508881859076	32.0	0.019841090818199597
59277	ENSG00000074527	NTN4	NTN4	1.0	2.0	0.4993687612030101	33.0	0.04342337053939218
22854	ENSG00000162631	NTNG1	NTNG1	1.0	3.0	0.5925054180947106	36.0	0.0772833154036579
84628	ENSG00000196358	NTNG2	NTNG2	1.0	4.0	0.6337600782925114	49.0	0.11021914405087153
4915	ENSG00000148053	NTRK2	NTRK2	1.0	4.0	0.6128398575717489	33.0	0.10658084479508675
4923	ENSG00000101188	NTSR1	NTSR1	1.0	6.0	0.6843916806242516	41.0	0.17853696016284823
23620	ENSG00000169006	NTSR2	NTSR2	1.0	6.0	0.5182244148603399	40.0	0.13518897778965389
9891	ENSG00000074590	NUAK1	NUAK1	1.0	1.0	0.5294503610374396	33.0	0.023019580914671284
51667	ENSG00000013374	NUB1	NUB1	1.0	1.0	0.34270301806133563	32.0	0.014900131220058071
80224	ENSG00000151413	NUBPL	NUBPL	1.0	4.0	0.6208360463282934	40.0	0.10797148631796406
4925	ENSG00000070081	NUCB2	NUCB2	1.0	7.0	0.5400491688020168	55.0	0.16436279050496164
64710	ENSG00000069275	NUCKS1	NUCKS1	1.0	2.0	0.44343603157733485	32.0	0.038559654919768246
10726	ENSG00000090273	NUDC	NUDC	1.0	5.0	0.608519482762775	51.0	0.13228684407886412
84955	ENSG00000120526	NUDCD1	NUDCD1	1.0	4.0	0.6660384399201641	33.0	0.11583277216002853
23386	ENSG00000015676	NUDCD3	NUDCD3	1.0	1.0	0.6242728217074759	33.0	0.027142296595977212
170685	ENSG00000122824	NUDT10	NUDT10	1.0	5.0	0.6291288920795016	18.0	0.13676715045206556
55190	ENSG00000196368	NUDT11	NUDT11	1.0	8.0	0.7083426948041199	18.0	0.24638006775795476
83594	ENSG00000112874	NUDT12	NUDT12	0.0	0.0	0.27281174533020364	31.0	0.0
256281	ENSG00000183828	NUDT14	NUDT14	1.0	4.0	0.5655598170246822	18.0	0.0983582290477708
200035	ENSG00000186364	NUDT17	NUDT17	1.0	11.0	0.6363237093004136	53.0	0.30432873053498044
318	ENSG00000164978	NUDT2	NUDT2	1.0	9.0	0.7340222332391263	52.0	0.2872260912674842
11051	ENSG00000167005	NUDT21	NUDT21	1.0	1.0	0.5235044621548923	41.0	0.022761063571951838
84304	ENSG00000149761	NUDT22	NUDT22	0.0	0.0	0.25534083157353166	32.0	0.0
11163	ENSG00000173598	NUDT4	NUDT4	1.0	3.0	0.6165695842288544	33.0	0.08042211968202449
11164	ENSG00000165609	NUDT5	NUDT5	0.0	0.0	0.18215329616584003	19.0	0.0
254552	ENSG00000167799	NUDT8	NUDT8	0.0	0.0	0.18622790002212658	10.0	0.0
8650	ENSG00000133961	NUMB	NUMB	1.0	1.0	0.4973214068848624	16.0	0.021622669864559234
9253	ENSG00000105245	NUMBL	NUMBL	1.0	9.0	0.8136121337685025	49.0	0.3183699653876749
23165	ENSG00000155561	NUP205	NUP205	0.0	0.0	0.37375993999189683	32.0	0.0
79023	ENSG00000075188	NUP37	NUP37	1.0	4.0	0.46113741065673525	33.0	0.08019781054899743
53371	ENSG00000138750	NUP54	NUP54	0.0	0.0	0.4321849333202027	32.0	0.0
79902	ENSG00000125450	NUP85	NUP85	1.0	5.0	0.6741286731379813	33.0	0.14654971155173507
4927	ENSG00000108559	NUP88	NUP88	1.0	2.0	0.5588500274449706	49.0	0.048595654560432223
9688	ENSG00000102900	NUP93	NUP93	0.0	0.0	0.3732519398007406	32.0	0.0
11097	ENSG00000136243	NUP42	NUPL2	1.0	1.0	0.6282905350835535	7.0	0.027316979786241456
26471	ENSG00000176046	NUPR1	NUPR1	1.0	6.0	0.5449052234948992	58.0	0.1421491887377998
389493	ENSG00000185290	NUPR2	NUPR2	1.0	12.0	0.8452167233580433	49.0	0.4409826382737617
10204	ENSG00000102898	NUTF2	NUTF2	1.0	3.0	0.5714638960533119	53.0	0.074538769050432
57495	ENSG00000174145	NWD2	NWD2	1.0	6.0	0.7640817679121203	33.0	0.19932567858577052
64359	ENSG00000167693	NXN	NXN	1.0	2.0	0.478852856582961	33.0	0.041639378833300954
91775	ENSG00000144815	NXPE3	NXPE3	0.0	0.0	0.27795991656771446	39.0	0.0
11249	ENSG00000144227	NXPH2	NXPH2	1.0	3.0	0.5571625949972572	40.0	0.07267338195616398
11248	ENSG00000182575	NXPH3	NXPH3	1.0	1.0	0.4071882700921968	33.0	0.017703837830095513
220323	ENSG00000184232	OAF	OAF	1.0	10.0	0.6991362187138304	32.0	0.3039722690060132
4940	ENSG00000111331	OAS3	OAS3	0.0	0.0	0.3603785658094289	52.0	0.0
4942	ENSG00000065154	OAT	OAT	1.0	1.0	0.48889410552852197	3.0	0.021256265457761825
4946	ENSG00000104904	OAZ1	OAZ1	1.0	8.0	0.6310518005196937	49.0	0.21949627844163258
4947	ENSG00000180304	OAZ2	OAZ2	1.0	5.0	0.5220388887401819	33.0	0.1134867149435178
84033	ENSG00000154358	OBSCN	OBSCN	1.0	5.0	0.5383470507254597	53.0	0.11703196754901299
4948	ENSG00000277361	OCA2	OCA2	1.0	3.0	0.7768686485613707	52.0	0.10133069329061357
79629	ENSG00000099330	OCEL1	OCEL1	0.0	0.0	0.40455628470239924	32.0	0.0
54953	ENSG00000157181	ODR4	ODR4	1.0	5.0	0.47043715485692106	49.0	0.10226894670802632
8481	ENSG00000046651	OFD1	OFD1	0.0	0.0	0.44347651099027763	32.0	0.0
4967	ENSG00000105953	OGDH	OGDH	0.0	0.0	0.3354435348661224	32.0	0.0
55753	ENSG00000197444	OGDHL	OGDHL	0.0	0.0	0.3193647201102169	39.0	0.0
4968	ENSG00000114026	OGG1	OGG1	1.0	7.0	0.7806507818877497	18.0	0.2375893684006195
8473	ENSG00000147162	OGT	OGT	1.0	3.0	0.7195593636857038	33.0	0.09385556917639615
729082	ENSG00000247556	OIP5-AS1	OIP5-AS1	1.0	1.0	0.4751776456790416	2.0	0.0206598976382192
29789	ENSG00000138430	OLA1	OLA1	1.0	1.0	0.6254046732272446	2.0	0.02719150753161933
10439	ENSG00000130558	OLFM1	OLFM1	1.0	4.0	0.654442713450482	36.0	0.1138161240783447
118427	ENSG00000118733	OLFM3	OLFM3	1.0	1.0	0.6184016728142868	33.0	0.02688702925279508
10562	ENSG00000102837	OLFM4	OLFM4	0.0	0.0	0.27792042280595053	32.0	0.0
25903	ENSG00000162745	OLFML2B	OLFML2B	1.0	4.0	0.7298266678335802	52.0	0.12692637701453569
115209	ENSG00000162600	OMA1	OMA1	0.0	0.0	0.23570081713631552	32.0	0.0
3175	ENSG00000169856	ONECUT1	ONECUT1	1.0	14.0	0.6786465637853408	56.0	0.41308921273890314
9480	ENSG00000119547	ONECUT2	ONECUT2	0.0	0.0	0.22145248752579386	32.0	0.0
4978	ENSG00000183715	OPCML	OPCML	1.0	3.0	0.5203910562037039	33.0	0.06787709428743963
4983	ENSG00000079482	OPHN1	OPHN1	1.0	9.0	0.6455206593073862	52.0	0.25259504059854243
23596	ENSG00000054277	OPN3	OPN3	1.0	1.0	0.529111988291577	32.0	0.023004869056155522
94233	ENSG00000122375	OPN4	OPN4	0.0	0.0	0.3704660917187347	49.0	0.0
4986	ENSG00000082556	OPRK1	OPRK1	1.0	2.0	0.40779469476043956	49.0	0.035460408240038224
4988	ENSG00000112038	OPRM1	OPRM1	1.0	4.0	0.4587426506721843	52.0	0.07978133055168422
10133	ENSG00000123240	OPTN	OPTN	1.0	4.0	0.6306616133618332	51.0	0.10968028058466665
401994	ENSG00000292014	OR14I1	OR14I1	1.0	5.0	0.6094951316454014	49.0	0.13249894166204376
391191	ENSG00000187080	OR2AK2	OR2AK2	0.0	0.0	0.5068547613507888	32.0	0.0
284521	ENSG00000196071	OR2L13	OR2L13	0.0	0.0	0.4160110348611762	32.0	0.0
391192	ENSG00000198128	OR2L3	OR2L3	0.0	0.0	0.4981238685070653	32.0	0.0
391190	ENSG00000279263	OR2L8	OR2L8	0.0	0.0	0.5273644859349232	32.0	0.0
119774	ENSG00000181963	OR52K2	OR52K2	1.0	5.0	0.6096328686496163	51.0	0.132528884489047
26338	ENSG00000205030	OR5L2	OR5L2	1.0	1.0	0.29145925588756966	31.0	0.012672141560329114
10819	ENSG00000184669	OR7E14P	OR7E14P	1.0	5.0	0.39973233837257827	31.0	0.08689833442882136
26648	ENSG00000237521	OR7E24	OR7E24	1.0	1.0	0.33133293814566506	55.0	0.014405779919376742
80228	ENSG00000160991	ORAI2	ORAI2	1.0	2.0	0.5838733734023256	31.0	0.05077159768715875
5000	ENSG00000115947	ORC4	ORC4	1.0	1.0	0.5523862105472367	32.0	0.024016791762923335
23594	ENSG00000091651	ORC6	ORC6	1.0	10.0	0.6722811613253687	18.0	0.2922961570979864
5007	ENSG00000110048	OSBP	OSBP	1.0	2.0	0.4713392574636808	33.0	0.04098602238814616
23762	ENSG00000184792	OSBP2	OSBP2	0.0	0.0	0.5868819308369021	33.0	0.0
114884	ENSG00000144645	OSBPL10	OSBPL10	1.0	5.0	0.673451107185237	49.0	0.1464024146054863
114885	ENSG00000144909	OSBPL11	OSBPL11	1.0	4.0	0.5185680911810099	32.0	0.09018575498800172
114876	ENSG00000141447	OSBPL1A	OSBPL1A	1.0	2.0	0.4288703507091474	3.0	0.03729307397470847
9885	ENSG00000130703	OSBPL2	OSBPL2	0.0	0.0	0.2676952650462837	32.0	0.0
26031	ENSG00000070882	OSBPL3	OSBPL3	0.0	0.0	0.3992374889252585	32.0	0.0
114879	ENSG00000021762	OSBPL5	OSBPL5	0.0	0.0	0.38342893245072607	33.0	0.0
